tf,level,strength,tol,rank
15m,56474.27925925927,0.0010515042352253919,77.86499999999978,311
15m,65074.55370370369,0.0010515042352253919,77.86499999999978,312
15m,31810.717222222214,0.0010515042352253919,77.86499999999978,313
15m,48414.534259259264,0.0010515042352253919,77.86499999999978,314
15m,33616.763703703706,0.0010515042352253919,77.86499999999978,315
15m,51642.66166666666,0.0010515042352253919,77.86499999999978,316
15m,97288.92471698114,0.0010320319345730699,77.86499999999978,317
15m,31641.08566037736,0.0010320319345730699,77.86499999999978,318
15m,48708.500943396226,0.0010320319345730699,77.86499999999978,319
15m,87793.21981132074,0.0010320319345730699,77.86499999999978,320
15m,13109.22320754717,0.0010320319345730699,77.86499999999978,321
15m,18504.486415094343,0.0010320319345730699,77.86499999999978,322
15m,41034.30557692308,0.0010125596339207478,77.86499999999978,323
15m,17410.819807692307,0.0010125596339207478,77.86499999999978,324
15m,109640.99038461536,0.0010125596339207478,77.86499999999978,325
15m,103318.03615384613,0.0010125596339207478,77.86499999999978,326
15m,44499.04942307692,0.0010125596339207478,77.86499999999978,327
15m,54618.843653846154,0.0010125596339207478,77.86499999999978,328
15m,64617.00884615384,0.0010125596339207478,77.86499999999978,329
15m,36063.403076923074,0.0010125596339207478,77.86499999999978,330
15m,96049.37807692307,0.0010125596339207478,77.86499999999978,331
15m,94459.85901960783,0.0009930873332684256,77.86499999999978,332
15m,84403.49431372549,0.0009930873332684256,77.86499999999978,333
15m,6410.970196078431,0.0009930873332684256,77.86499999999978,334
15m,35764.9466,0.0009736150326161036,77.86499999999978,335
15m,22091.7524,0.0009736150326161036,77.86499999999978,336
15m,95397.35840000001,0.0009736150326161036,77.86499999999978,337
15m,105453.94280000002,0.0009736150326161036,77.86499999999978,338
15m,89677.54040816326,0.0009541427319637815,77.86499999999978,339
15m,95573.59897959183,0.0009541427319637815,77.86499999999978,340
15m,32700.37102040816,0.0009541427319637815,77.86499999999978,341
15m,69861.27612244898,0.0009541427319637815,77.86499999999978,342
15m,33312.3025,0.0009346704313114595,77.86499999999978,343
15m,59618.48833333334,0.0009346704313114595,77.86499999999978,344
15m,109324.02979166666,0.0009346704313114595,77.86499999999978,345
15m,65222.345,0.0009346704313114595,77.86499999999978,346
15m,16273.631875000001,0.0009346704313114595,77.86499999999978,347
15m,88103.9085106383,0.0009151981306591374,77.86499999999978,348
15m,65855.56510638299,0.0009151981306591374,77.86499999999978,349
15m,32252.271489361698,0.0009151981306591374,77.86499999999978,350
